stop_code,stop_name,route_short_name,route_id,agency_id,agency_name
17002,מודיעין מרכז,,32493,2,רכבת ישראל
17000,פאתי מודיעין,,32493,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32493,2,רכבת ישראל
17002,מודיעין מרכז,,32495,2,רכבת ישראל
17000,פאתי מודיעין,,32495,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32495,2,רכבת ישראל
17002,מודיעין מרכז,,32489,2,רכבת ישראל
17000,פאתי מודיעין,,32489,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32489,2,רכבת ישראל
17002,מודיעין מרכז,,32491,2,רכבת ישראל
17000,פאתי מודיעין,,32491,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32491,2,רכבת ישראל
17002,מודיעין מרכז,,32481,2,רכבת ישראל
17000,פאתי מודיעין,,32481,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32481,2,רכבת ישראל
17002,מודיעין מרכז,,32483,2,רכבת ישראל
17000,פאתי מודיעין,,32483,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32483,2,רכבת ישראל
17002,מודיעין מרכז,,32485,2,רכבת ישראל
17000,פאתי מודיעין,,32485,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32485,2,רכבת ישראל
17002,מודיעין מרכז,,32487,2,רכבת ישראל
17000,פאתי מודיעין,,32487,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32487,2,רכבת ישראל
17002,מודיעין מרכז,,38501,2,רכבת ישראל
17000,פאתי מודיעין,,38501,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38501,2,רכבת ישראל
17002,מודיעין מרכז,,32575,2,רכבת ישראל
17000,פאתי מודיעין,,32575,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32575,2,רכבת ישראל
17002,מודיעין מרכז,,44040,2,רכבת ישראל
17002,מודיעין מרכז,,44037,2,רכבת ישראל
17002,מודיעין מרכז,,44038,2,רכבת ישראל
17002,מודיעין מרכז,,44057,2,רכבת ישראל
17002,מודיעין מרכז,,44058,2,רכבת ישראל
17002,מודיעין מרכז,,44059,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,34239,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,37273,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,37275,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,37277,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,37278,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30275,2,רכבת ישראל
17002,מודיעין מרכז,,44031,2,רכבת ישראל
17002,מודיעין מרכז,,44034,2,רכבת ישראל
17002,מודיעין מרכז,,44033,2,רכבת ישראל
17002,מודיעין מרכז,,44032,2,רכבת ישראל
17002,מודיעין מרכז,,44035,2,רכבת ישראל
17002,מודיעין מרכז,,44036,2,רכבת ישראל
17074,בית שמש,,43344,2,רכבת ישראל
17002,מודיעין מרכז,,32434,2,רכבת ישראל
17000,פאתי מודיעין,,32434,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32434,2,רכבת ישראל
17074,בית שמש,,34273,2,רכבת ישראל
17074,בית שמש,,34272,2,רכבת ישראל
17074,בית שמש,,34271,2,רכבת ישראל
17074,בית שמש,,36367,2,רכבת ישראל
17074,בית שמש,,38498,2,רכבת ישראל
17074,בית שמש,,36368,2,רכבת ישראל
17074,בית שמש,,38499,2,רכבת ישראל
17074,בית שמש,,44392,2,רכבת ישראל
17074,בית שמש,,38558,2,רכבת ישראל
17074,בית שמש,,44417,2,רכבת ישראל
17074,בית שמש,,34299,2,רכבת ישראל
17074,בית שמש,,38556,2,רכבת ישראל
17074,בית שמש,,34298,2,רכבת ישראל
17074,בית שמש,,34297,2,רכבת ישראל
17000,פאתי מודיעין,,44409,2,רכבת ישראל
17002,מודיעין מרכז,,44409,2,רכבת ישראל
17000,פאתי מודיעין,,44411,2,רכבת ישראל
17002,מודיעין מרכז,,44411,2,רכבת ישראל
17000,פאתי מודיעין,,44413,2,רכבת ישראל
17002,מודיעין מרכז,,44413,2,רכבת ישראל
17002,מודיעין מרכז,,44414,2,רכבת ישראל
17000,פאתי מודיעין,,44414,2,רכבת ישראל
17000,פאתי מודיעין,,44415,2,רכבת ישראל
17002,מודיעין מרכז,,44415,2,רכבת ישראל
17002,מודיעין מרכז,,44399,2,רכבת ישראל
17002,מודיעין מרכז,,32526,2,רכבת ישראל
17000,פאתי מודיעין,,32526,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32526,2,רכבת ישראל
17002,מודיעין מרכז,,38560,2,רכבת ישראל
17000,פאתי מודיעין,,38560,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38560,2,רכבת ישראל
17002,מודיעין מרכז,,44412,2,רכבת ישראל
17000,פאתי מודיעין,,44412,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30316,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30315,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30314,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30312,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30311,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30310,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30309,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30308,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30307,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30306,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30305,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30317,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30320,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30350,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30348,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30345,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30344,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30343,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30341,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30340,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30339,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38462,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30338,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30336,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30334,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30337,2,רכבת ישראל
17000,פאתי מודיעין,,32430,2,רכבת ישראל
17002,מודיעין מרכז,,32430,2,רכבת ישראל
17002,מודיעין מרכז,,30012,2,רכבת ישראל
17000,פאתי מודיעין,,30012,2,רכבת ישראל
17002,מודיעין מרכז,,30010,2,רכבת ישראל
17000,פאתי מודיעין,,30010,2,רכבת ישראל
17000,פאתי מודיעין,,29999,2,רכבת ישראל
17002,מודיעין מרכז,,29999,2,רכבת ישראל
17000,פאתי מודיעין,,30009,2,רכבת ישראל
17002,מודיעין מרכז,,30009,2,רכבת ישראל
17002,מודיעין מרכז,,30008,2,רכבת ישראל
17000,פאתי מודיעין,,30008,2,רכבת ישראל
17000,פאתי מודיעין,,30007,2,רכבת ישראל
17002,מודיעין מרכז,,30007,2,רכבת ישראל
17002,מודיעין מרכז,,30006,2,רכבת ישראל
17000,פאתי מודיעין,,30006,2,רכבת ישראל
17000,פאתי מודיעין,,30005,2,רכבת ישראל
17002,מודיעין מרכז,,30005,2,רכבת ישראל
17000,פאתי מודיעין,,30003,2,רכבת ישראל
17002,מודיעין מרכז,,30003,2,רכבת ישראל
17002,מודיעין מרכז,,30002,2,רכבת ישראל
17000,פאתי מודיעין,,30002,2,רכבת ישראל
17000,פאתי מודיעין,,30001,2,רכבת ישראל
17002,מודיעין מרכז,,30001,2,רכבת ישראל
17002,מודיעין מרכז,,30000,2,רכבת ישראל
17000,פאתי מודיעין,,30000,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,33541,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,33542,2,רכבת ישראל
17002,מודיעין מרכז,,30004,2,רכבת ישראל
17000,פאתי מודיעין,,30004,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30282,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30281,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30279,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30278,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30277,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30276,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30301,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30303,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30283,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30304,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30329,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30328,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30327,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30326,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30325,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30323,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30322,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30321,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30318,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30284,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30285,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30286,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30333,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30332,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30331,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30330,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30300,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30299,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30298,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30297,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30296,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30295,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30294,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30293,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30292,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30290,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30289,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30288,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30287,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30319,2,רכבת ישראל
17002,מודיעין מרכז,,30014,2,רכבת ישראל
17000,פאתי מודיעין,,30014,2,רכבת ישראל
17000,פאתי מודיעין,,35987,2,רכבת ישראל
17002,מודיעין מרכז,,35987,2,רכבת ישראל
17000,פאתי מודיעין,,30011,2,רכבת ישראל
17002,מודיעין מרכז,,30011,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30349,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30347,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30342,2,רכבת ישראל
17002,מודיעין מרכז,,29970,2,רכבת ישראל
17000,פאתי מודיעין,,29970,2,רכבת ישראל
17000,פאתי מודיעין,,29969,2,רכבת ישראל
17002,מודיעין מרכז,,29969,2,רכבת ישראל
17002,מודיעין מרכז,,29968,2,רכבת ישראל
17000,פאתי מודיעין,,29968,2,רכבת ישראל
17000,פאתי מודיעין,,29967,2,רכבת ישראל
17002,מודיעין מרכז,,29967,2,רכבת ישראל
17002,מודיעין מרכז,,29966,2,רכבת ישראל
17000,פאתי מודיעין,,29966,2,רכבת ישראל
17002,מודיעין מרכז,,29964,2,רכבת ישראל
17000,פאתי מודיעין,,29964,2,רכבת ישראל
17000,פאתי מודיעין,,29963,2,רכבת ישראל
17002,מודיעין מרכז,,29963,2,רכבת ישראל
17002,מודיעין מרכז,,29962,2,רכבת ישראל
17000,פאתי מודיעין,,29962,2,רכבת ישראל
17000,פאתי מודיעין,,29961,2,רכבת ישראל
17002,מודיעין מרכז,,29961,2,רכבת ישראל
17002,מודיעין מרכז,,29960,2,רכבת ישראל
17000,פאתי מודיעין,,29960,2,רכבת ישראל
17000,פאתי מודיעין,,29959,2,רכבת ישראל
17002,מודיעין מרכז,,29959,2,רכבת ישראל
17002,מודיעין מרכז,,29958,2,רכבת ישראל
17000,פאתי מודיעין,,29958,2,רכבת ישראל
17000,פאתי מודיעין,,29957,2,רכבת ישראל
17002,מודיעין מרכז,,29957,2,רכבת ישראל
17000,פאתי מודיעין,,29965,2,רכבת ישראל
17002,מודיעין מרכז,,29965,2,רכבת ישראל
17002,מודיעין מרכז,,29956,2,רכבת ישראל
17000,פאתי מודיעין,,29956,2,רכבת ישראל
17000,פאתי מודיעין,,29955,2,רכבת ישראל
17002,מודיעין מרכז,,29955,2,רכבת ישראל
17002,מודיעין מרכז,,29954,2,רכבת ישראל
17000,פאתי מודיעין,,29954,2,רכבת ישראל
17000,פאתי מודיעין,,29953,2,רכבת ישראל
17002,מודיעין מרכז,,29953,2,רכבת ישראל
17000,פאתי מודיעין,,29991,2,רכבת ישראל
17002,מודיעין מרכז,,29991,2,רכבת ישראל
17002,מודיעין מרכז,,29990,2,רכבת ישראל
17000,פאתי מודיעין,,29990,2,רכבת ישראל
17000,פאתי מודיעין,,29989,2,רכבת ישראל
17002,מודיעין מרכז,,29989,2,רכבת ישראל
17002,מודיעין מרכז,,29988,2,רכבת ישראל
17000,פאתי מודיעין,,29988,2,רכבת ישראל
17000,פאתי מודיעין,,29987,2,רכבת ישראל
17002,מודיעין מרכז,,29987,2,רכבת ישראל
17002,מודיעין מרכז,,29986,2,רכבת ישראל
17000,פאתי מודיעין,,29986,2,רכבת ישראל
17000,פאתי מודיעין,,29985,2,רכבת ישראל
17002,מודיעין מרכז,,29985,2,רכבת ישראל
17000,פאתי מודיעין,,38285,2,רכבת ישראל
17002,מודיעין מרכז,,38285,2,רכבת ישראל
17002,מודיעין מרכז,,29992,2,רכבת ישראל
17000,פאתי מודיעין,,29992,2,רכבת ישראל
17000,פאתי מודיעין,,32429,2,רכבת ישראל
17002,מודיעין מרכז,,32429,2,רכבת ישראל
17002,מודיעין מרכז,,40200,2,רכבת ישראל
17000,פאתי מודיעין,,40200,2,רכבת ישראל
17000,פאתי מודיעין,,32427,2,רכבת ישראל
17002,מודיעין מרכז,,32427,2,רכבת ישראל
17000,פאתי מודיעין,,29977,2,רכבת ישראל
17002,מודיעין מרכז,,29977,2,רכבת ישראל
17002,מודיעין מרכז,,29976,2,רכבת ישראל
17000,פאתי מודיעין,,29976,2,רכבת ישראל
17000,פאתי מודיעין,,29975,2,רכבת ישראל
17002,מודיעין מרכז,,29975,2,רכבת ישראל
17002,מודיעין מרכז,,29996,2,רכבת ישראל
17000,פאתי מודיעין,,29996,2,רכבת ישראל
17000,פאתי מודיעין,,29997,2,רכבת ישראל
17002,מודיעין מרכז,,29997,2,רכבת ישראל
17002,מודיעין מרכז,,29998,2,רכבת ישראל
17000,פאתי מודיעין,,29998,2,רכבת ישראל
17000,פאתי מודיעין,,35489,2,רכבת ישראל
17002,מודיעין מרכז,,35489,2,רכבת ישראל
17000,פאתי מודיעין,,29993,2,רכבת ישראל
17002,מודיעין מרכז,,29993,2,רכבת ישראל
17002,מודיעין מרכז,,29994,2,רכבת ישראל
17000,פאתי מודיעין,,29994,2,רכבת ישראל
17000,פאתי מודיעין,,29995,2,רכבת ישראל
17002,מודיעין מרכז,,29995,2,רכבת ישראל
17002,מודיעין מרכז,,29952,2,רכבת ישראל
17000,פאתי מודיעין,,29952,2,רכבת ישראל
17000,פאתי מודיעין,,29951,2,רכבת ישראל
17002,מודיעין מרכז,,29951,2,רכבת ישראל
17000,פאתי מודיעין,,29971,2,רכבת ישראל
17002,מודיעין מרכז,,29971,2,רכבת ישראל
17002,מודיעין מרכז,,29972,2,רכבת ישראל
17000,פאתי מודיעין,,29972,2,רכבת ישראל
17000,פאתי מודיעין,,29973,2,רכבת ישראל
17002,מודיעין מרכז,,29973,2,רכבת ישראל
17002,מודיעין מרכז,,29974,2,רכבת ישראל
17000,פאתי מודיעין,,29974,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32455,2,רכבת ישראל
17000,פאתי מודיעין,,32455,2,רכבת ישראל
17002,מודיעין מרכז,,32455,2,רכבת ישראל
17002,מודיעין מרכז,,32456,2,רכבת ישראל
17000,פאתי מודיעין,,32456,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32456,2,רכבת ישראל
17002,מודיעין מרכז,,40201,2,רכבת ישראל
17000,פאתי מודיעין,,40201,2,רכבת ישראל
17002,מודיעין מרכז,,32440,2,רכבת ישראל
17000,פאתי מודיעין,,32440,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32440,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32439,2,רכבת ישראל
17000,פאתי מודיעין,,32439,2,רכבת ישראל
17002,מודיעין מרכז,,32439,2,רכבת ישראל
17002,מודיעין מרכז,,32438,2,רכבת ישראל
17000,פאתי מודיעין,,32438,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32438,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32437,2,רכבת ישראל
17000,פאתי מודיעין,,32437,2,רכבת ישראל
17002,מודיעין מרכז,,32437,2,רכבת ישראל
17002,מודיעין מרכז,,32436,2,רכבת ישראל
17000,פאתי מודיעין,,32436,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32436,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32435,2,רכבת ישראל
17000,פאתי מודיעין,,32435,2,רכבת ישראל
17002,מודיעין מרכז,,32435,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32433,2,רכבת ישראל
17000,פאתי מודיעין,,32433,2,רכבת ישראל
17002,מודיעין מרכז,,32433,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32451,2,רכבת ישראל
17000,פאתי מודיעין,,32451,2,רכבת ישראל
17002,מודיעין מרכז,,32451,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32441,2,רכבת ישראל
17000,פאתי מודיעין,,32441,2,רכבת ישראל
17002,מודיעין מרכז,,32441,2,רכבת ישראל
17002,מודיעין מרכז,,32452,2,רכבת ישראל
17000,פאתי מודיעין,,32452,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32452,2,רכבת ישראל
17002,מודיעין מרכז,,32454,2,רכבת ישראל
17000,פאתי מודיעין,,32454,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32454,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32463,2,רכבת ישראל
17000,פאתי מודיעין,,32463,2,רכבת ישראל
17002,מודיעין מרכז,,32463,2,רכבת ישראל
17002,מודיעין מרכז,,32462,2,רכבת ישראל
17000,פאתי מודיעין,,32462,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32462,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32461,2,רכבת ישראל
17000,פאתי מודיעין,,32461,2,רכבת ישראל
17002,מודיעין מרכז,,32461,2,רכבת ישראל
17002,מודיעין מרכז,,32460,2,רכבת ישראל
17000,פאתי מודיעין,,32460,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32460,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32459,2,רכבת ישראל
17000,פאתי מודיעין,,32459,2,רכבת ישראל
17002,מודיעין מרכז,,32459,2,רכבת ישראל
17002,מודיעין מרכז,,32458,2,רכבת ישראל
17000,פאתי מודיעין,,32458,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32458,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32457,2,רכבת ישראל
17000,פאתי מודיעין,,32457,2,רכבת ישראל
17002,מודיעין מרכז,,32457,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32453,2,רכבת ישראל
17000,פאתי מודיעין,,32453,2,רכבת ישראל
17002,מודיעין מרכז,,32453,2,רכבת ישראל
17002,מודיעין מרכז,,32442,2,רכבת ישראל
17000,פאתי מודיעין,,32442,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32442,2,רכבת ישראל
17002,מודיעין מרכז,,32443,2,רכבת ישראל
17000,פאתי מודיעין,,32443,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32443,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32444,2,רכבת ישראל
17000,פאתי מודיעין,,32444,2,רכבת ישראל
17002,מודיעין מרכז,,32444,2,רכבת ישראל
17002,מודיעין מרכז,,32450,2,רכבת ישראל
17000,פאתי מודיעין,,32450,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32450,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32449,2,רכבת ישראל
17000,פאתי מודיעין,,32449,2,רכבת ישראל
17002,מודיעין מרכז,,32449,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32448,2,רכבת ישראל
17000,פאתי מודיעין,,32448,2,רכבת ישראל
17002,מודיעין מרכז,,32448,2,רכבת ישראל
17002,מודיעין מרכז,,32447,2,רכבת ישראל
17000,פאתי מודיעין,,32447,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32447,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32446,2,רכבת ישראל
17000,פאתי מודיעין,,32446,2,רכבת ישראל
17002,מודיעין מרכז,,32446,2,רכבת ישראל
17002,מודיעין מרכז,,32445,2,רכבת ישראל
17000,פאתי מודיעין,,32445,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32445,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38559,2,רכבת ישראל
17000,פאתי מודיעין,,38559,2,רכבת ישראל
17002,מודיעין מרכז,,38559,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32525,2,רכבת ישראל
17000,פאתי מודיעין,,32525,2,רכבת ישראל
17002,מודיעין מרכז,,32525,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30561,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,30562,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,34628,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,34627,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32513,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32512,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32511,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32510,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32509,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32508,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32507,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32506,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32505,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32503,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38508,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38507,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38506,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38505,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,35175,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38504,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38509,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38510,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,35470,2,רכבת ישראל
17074,בית שמש,,34258,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32502,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32501,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32500,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32499,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32498,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32497,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32496,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38511,2,רכבת ישראל
17074,בית שמש,,34269,2,רכבת ישראל
17074,בית שמש,,34268,2,רכבת ישראל
17074,בית שמש,,34267,2,רכבת ישראל
17074,בית שמש,,34266,2,רכבת ישראל
17074,בית שמש,,34265,2,רכבת ישראל
17074,בית שמש,,34264,2,רכבת ישראל
17074,בית שמש,,34263,2,רכבת ישראל
17074,בית שמש,,34262,2,רכבת ישראל
17074,בית שמש,,34261,2,רכבת ישראל
17074,בית שמש,,34260,2,רכבת ישראל
17074,בית שמש,,34259,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32504,2,רכבת ישראל
17002,מודיעין מרכז,,40203,2,רכבת ישראל
17000,פאתי מודיעין,,40203,2,רכבת ישראל
17002,מודיעין מרכז,,40202,2,רכבת ישראל
17000,פאתי מודיעין,,40202,2,רכבת ישראל
17000,פאתי מודיעין,,33135,2,רכבת ישראל
17002,מודיעין מרכז,,33135,2,רכבת ישראל
17000,פאתי מודיעין,,32473,2,רכבת ישראל
17002,מודיעין מרכז,,32473,2,רכבת ישראל
17002,מודיעין מרכז,,32472,2,רכבת ישראל
17000,פאתי מודיעין,,32472,2,רכבת ישראל
17000,פאתי מודיעין,,32471,2,רכבת ישראל
17002,מודיעין מרכז,,32471,2,רכבת ישראל
17002,מודיעין מרכז,,32470,2,רכבת ישראל
17000,פאתי מודיעין,,32470,2,רכבת ישראל
17000,פאתי מודיעין,,32469,2,רכבת ישראל
17002,מודיעין מרכז,,32469,2,רכבת ישראל
17002,מודיעין מרכז,,32468,2,רכבת ישראל
17000,פאתי מודיעין,,32468,2,רכבת ישראל
17000,פאתי מודיעין,,32467,2,רכבת ישראל
17002,מודיעין מרכז,,32467,2,רכבת ישראל
17002,מודיעין מרכז,,32466,2,רכבת ישראל
17000,פאתי מודיעין,,32466,2,רכבת ישראל
17002,מודיעין מרכז,,32464,2,רכבת ישראל
17000,פאתי מודיעין,,32464,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,37272,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,37271,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,37276,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,38540,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,34207,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,37274,2,רכבת ישראל
17002,מודיעין מרכז,,32474,2,רכבת ישראל
17000,פאתי מודיעין,,32474,2,רכבת ישראל
17000,פאתי מודיעין,,32475,2,רכבת ישראל
17002,מודיעין מרכז,,32475,2,רכבת ישראל
17002,מודיעין מרכז,,32476,2,רכבת ישראל
17000,פאתי מודיעין,,32476,2,רכבת ישראל
17000,פאתי מודיעין,,34257,2,רכבת ישראל
17002,מודיעין מרכז,,34257,2,רכבת ישראל
17002,מודיעין מרכז,,34256,2,רכבת ישראל
17000,פאתי מודיעין,,34256,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32574,2,רכבת ישראל
17000,פאתי מודיעין,,32574,2,רכבת ישראל
17002,מודיעין מרכז,,32574,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32494,2,רכבת ישראל
17000,פאתי מודיעין,,32494,2,רכבת ישראל
17002,מודיעין מרכז,,32494,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32492,2,רכבת ישראל
17000,פאתי מודיעין,,32492,2,רכבת ישראל
17002,מודיעין מרכז,,32492,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32488,2,רכבת ישראל
17000,פאתי מודיעין,,32488,2,רכבת ישראל
17002,מודיעין מרכז,,32488,2,רכבת ישראל
17118,ירושלים/יצחק נבון,,32486,2,רכבת ישראל
17000,פאתי מודיעין,,32486,2,רכבת ישראל
17002,מודיעין מרכז,,32486,2,רכבת ישראל
